text,description,image_path,ground_truth,prediction
Mi amigo metalero cuando se casó. Como lo trae su señora ahora. 😂,"La imagen es un meme que consta de dos paneles. En el primer panel, se observa a dos personajes de una película. Uno es un hombre con una expresión sonriente y un atuendo oscuro, mientras que la mujer a su lado viste un vestido rosa y tiene una apariencia elegante, con el cabello rubio. En el segundo panel, hay otra pareja, donde la mujer también lleva un atuendo brillante, con un sombrero grande, y el hombre a su lado está vestido con un traje blanco grande que parece exagerado, mostrando una apariencia cómica. El texto en la parte superior menciona a un amigo metalero al casarse, y el texto en la parte inferior comenta sobre cómo lo trae su señora ahora, acompañado de un emoji de risa.",DS_IMG_843.jpg,hate speech,neither
Tú cuando no entiendes un albur.,"La imagen es un meme que presenta un fondo verde con una ilustración de un dinosaurio, específicamente un velociraptor, en el lado izquierdo. El dinosaurio tiene una expresión inquisitiva, con la cabeza ligeramente inclinada y una garra levantada, como si estuviera reflexionando. En la parte superior e inferior de la imagen hay texto en letras grandes y en negrita que dice ""TÚ CUANDO NO"" en la parte superior y ""ENTIENDES UN ALBUR"" en la parte inferior. El estilo del meme es característico del humor en internet, utilizando la combinación de imágenes y texto para comunicar una situación cómica.",DS_IMG_1634.jpg,neither,neither
"Soy del colectivo LGTB+ y eso no me hace débil ni inferior. Perfecto, entonces supongo que no te molestará que publique un par de memes ofensivos, ¿no? Homofóbico de mierda, basura intolerante.","La imagen es un meme dividido en cuatro paneles. En el primer panel, un personaje con una cabeza de color lila tiene un diseño de bandera del arcoíris y dice: ""Soy del colectivo LGTB+ y eso no me hace débil ni inferior"". En el segundo panel, otro personaje de apariencia más sencilla parece sorprendido y dice: ""Perfecto, entonces supongo que no te molestará que publique un par de memes ofensivos, ¿no?"". En el tercer panel, el personaje original, con la bandera del arcoíris, reacciona con enojo y expresa: ""Homofóbico de mierda, basura intolerante"". En el cuarto panel, el personaje vuelve a mostrar su expresión de enfado, reafirmando su postura. El estilo es un cómic digital claro y sencillo, con un enfoque en el diálogo entre los personajes.",DS_IMG_1508.jpg,hate speech,hate speech
ME ESTÁS RETANDO?,"La imagen es un meme que presenta dos paneles. En el panel izquierdo, hay un mapa de México con un marcador en la costa oeste, específicamente en un lugar que se identifica con una ""S"" roja. En el panel derecho, se ve a un hombre de pie que tiene una expresión desafiante, con el contorno de su cabeza reemplazado por un mapa de México en colores verde, blanco y rojo. La imagen incluye el texto en bold al pie que dice: ""ME ESTÁS RETANDO?"". Ambos paneles están dispuestos uno al lado del otro con un fondo de decoración interior en la imagen de la derecha.",DS_IMG_2995.jpg,hate speech,neither
Primero que nada feliz 15 de septiembre gente poco mimidora.,"La imagen es un meme que muestra a un gato de pie en un ambiente interior, posiblemente en una casa. El gato lleva un sombrero mexicano, específicamente un sombrero de charro. En una de sus patas sostiene una pequeña bandera de México, mientras que en la otra tiene un elote (maíz) característico de la comida mexicana. El fondo incluye una pared con paneles de madera y un suelo de colores claros. En la parte superior de la imagen, se observa un texto que dice ""Feliz 15 de Septiembre mi gente madrugadora!"", y en la parte inferior, el meme contiene la frase ""Primero que nada feliz 15 de septiembre gente poco mimidora."" El estilo del meme es humorístico y festivo, haciendo alusión a una celebración mexicana.",DS_IMG_2542.jpg,inappropriate content,neither
"vas al baño borracho y regresas como nuevo, sabemos cómo lo haces","La imagen presenta a una figura con una máscara estilo Guy Fawkes, que es comúnmente asociada a movimientos de activismo y hacktivismo. La persona lleva una sudadera oscura con capucha y su rostro está iluminado por una proyección de texto que dice partes de frases, aunque no se pueden leer claramente. El fondo de la imagen muestra patrones de luz en tonos oscuros y verdes. En la parte inferior de la imagen, hay un texto en blanco que dice: ""vas al baño borracho y regresas como nuevo, Sabemos cómo lo haces"". El estilo general sugiere un tono humorístico o irónico.",DS_IMG_602.jpg,hate speech,neither
"¿Cuál es la obra de arte más bella del mundo? - La Mona Lisa. - ¿Y por qué pusiste ""yo"" en el examen?","La imagen es un meme que se divide en dos secciones. En la parte superior, hay un texto que plantea un diálogo en el que se pregunta sobre la obra de arte más bella del mundo. Abajo, se muestra a una mujer sentada a una mesa con una hoja en la mano, aparentemente en un entorno de estudio. A su lado, hay un gato con características de una raza específica que observa la situación. La mujer tiene una expresión neutral mientras mira la hoja. El gato se encuentra en un primer plano, mientras que el fondo está desenfocado, centrando la atención en la interacción.",DS_IMG_1950.jpg,inappropriate content,neither
"Y recuerda hijo, comer carne roja en Semana Santa es pecado. ¿Y encubrir la pedofilia no? No te pases de listo con la Santa Sede, muchacho.","La imagen es un meme que presenta dos paneles extraídos de un programa animado. En el primer panel, un personaje con una gorra de lana morada parece estar en una conversación con otro personaje, quien está vestido con una camisa negra y tiene un collar clerical. El diálogo menciona que comer carne roja en Semana Santa es pecado, mientras que el personaje de la camisa negra muestra una expresión seria. En el segundo panel, el mismo personaje clérigo le responde al otro con un tono más enérgico y expresivo, cuestionando la discrepancia en la moral al mencionar la pedofilia, con un gesto que indica que debe tener cuidado. El fondo muestra un establecimiento que parece ser una tienda, con elementos de comestibles visibles. El estilo del meme utiliza tipografía en un formato grande y llamativo para enfatizar el mensaje.",DS_IMG_1136.jpg,inappropriate content,hate speech
Amo el verano. Que dijo?? Que le den por el Año.,"La imagen es un meme que consiste en dos paneles extraídos de un episodio de ""Los Simpson"". En el primer panel, Homer Simpson está sentado en un automóvil, sonriendo y levantando una mano, mientras dice ""Amo el verano"". Alrededor de él, hay dos personajes que lo observan: uno de piel oscura, vestido con una camiseta rosa y una chaqueta azul, y otro de piel clara, con cabello negro y un overol. En el segundo panel, uno de los personajes (un hombre de piel clara con forma de pato) pregunta ""¿Qué dijo??"", y el otro responde ""Que le den por el Año"". El fondo presenta un estacionamiento y un cielo despejado con algunas nubes. El estilo es típico de un meme, utilizando diálogos cómicos para transmitir humor.",DS_IMG_1550.jpg,hate speech,neither
Cuando tus padres te están dando de comer y vomitas todo. ¿Por qué ellos están ahí?,"La imagen es un meme que presenta una fotografía de un bebé sentado frente a un espejo. El bebé tiene el cabello corto y está vestido con una camiseta blanca. El entorno muestra un suelo de madera clara y una manta rosa extendida debajo del bebé. En la parte superior de la imagen, hay texto que dice: ""Cuando tus padres te están dando de comer y vomitas todo"". En la parte inferior, aparece la pregunta: ""¿Po qué elles ACHÍ?"". El estilo del meme es humorístico, utilizando la expresión del bebé en el espejo para ilustrar la situación descrita en el texto.",DS_IMG_1958.jpg,hate speech,neither
"Checo Pérez ya no eres el mismo de siempre. Necesitamos al Checo competitivo, al ministro de defensa. #CanadianGP","La imagen es un meme que presenta a un personaje de un animado con una expresión de tristeza y desesperación. El personaje tiene el cabello corto y lleva una gorra roja con detalles en azul y el número ""11"" en la parte frontal. Sus ojos están muy abiertos, mostrando lágrimas, y está levantando una mano como si estuviera pidiendo ayuda o atención. Al fondo, se pueden ver otros personajes también expresando emociones intensas. En la parte superior de la imagen hay un texto que dice ""Checo Pérez ya no eres el mismo de siempre. Necesitamos al Checo competitivo, al ministro de defensa."" y una etiqueta ""#CanadianGP"".",DS_IMG_2286.jpg,hate speech,neither
"Mi mamá encontrando un papel debajo de mi almohada con ""él regresará"" escrito 40 veces.","La imagen es un meme que muestra a un mono con una expresión sorprendente y confundida, mirando hacia la cámara. El mono sostiene con sus manos un objeto de colores brillantes. Alrededor del mono se puede ver un ambiente interior con un suelo claro. En la parte superior de la imagen hay un texto que dice: ""Mi mamá encontrando un papel debajo de mi almohada con 'él regresará' escrito 40 veces"". El meme parece representar una situación humorística relacionada con el descubrimiento inesperado de una nota.",DS_IMG_3233.jpg,hate speech,neither
¿De qué te ríes? Casi te gano.,"La imagen es un meme que presenta dos paneles. En la parte superior, se muestra a un personaje muscular, vestido con una camiseta sin mangas y una cadena, cuyo rostro ha sido editado para parecerse a Lionel Messi. Este personaje está apuntando hacia otra persona y tiene una expresión sonriente, con el texto en letras grandes que dice: ""¿De qué te ríes?"". En la parte inferior, hay un segundo panel donde una persona, que tiene una expresión de tristeza y una línea de lágrimas dibujada en su rostro, responde: ""Casi te gano"". Al fondo, se pueden ver varias personas que observan la escena, creando un ambiente de entretenimiento y tensión. El meme tiene un estilo de humor que juega con la imagen de los personajes y sus expresiones.",DS_IMG_2908.jpg,hate speech,neither
ESTADO CIVIL: TESORO DE LA MAMÁ,"La imagen es un meme que presenta a un personaje con una expresión facial notable, caracterizada por ojos muy abiertos y labios fruncidos, lo que sugiere sorpresa o descontento. El personaje lleva una gorra roja y una camiseta de rayas. El texto en la parte superior dice ""ESTADO CIVIL:"" en letras grandes y en negrita, y en la parte inferior se encuentra el texto ""TESORO DE LA MAMA,"" también en letras grandes y en negrita. El conjunto transmite un tono humorístico y informal.",DS_IMG_2103.jpg,inappropriate content,neither
*Voy a conocer en persona a mi amigo del feis* Mi amigo de feis al verme: Ni modo Te tengo que secuestrar,"La imagen es un meme que presenta un personaje animado con forma de emoji amarillo, que tiene un rostro que mezcla una expresión de desánimo y resignación. El personaje está extendiendo sus brazos hacia adelante, como si estuviera señalando o ofreciéndose. En la parte superior de la imagen, se incluye un texto en un formato de diálogo que dice: ""*Voy a conocer en persona a mi amigo del feis*"". Justo debajo, se encuentra otro texto que dice: ""Mi amigo de feis al verme:"". En la parte inferior de la imagen, hay un recuadro que contiene la frase: ""Ni modo, te tengo que secuestrar"". El estilo es humorístico, utilizando elementos de expresión típica de memes.",DS_IMG_1249.jpg,hate speech,neither
"Y SI ARMAMOS UN MÉXICO VS BRAZIL Y PUM! TODOS SE OLVIDAN DE LAS ELECCIONES, PAPILORD.","La imagen es un meme que presenta a un hombre con gafas de sol y una camisa de rayas, mirando hacia un lado con una expresión seria. El texto está en la parte superior e inferior de la imagen, utilizando letras grandes y en negrita. El texto superior dice ""Y SI ARMAMOS UN MÉXICO VS BRAZIL,"" mientras que el texto inferior dice ""Y PUM! TODOS SE OLVIDAN DE LAS ELECCIONES, PAPILORD."" El estilo del meme se basa en humor y sarcasmo, aprovechando un comentario social sobre el interés en eventos deportivos en contraste con las elecciones.",DS_IMG_2499.jpg,neither,hate speech
